sample	entrez	no_ALL_muts	no_NSI_muts	no_NTDam_muts	no_TRUNC_muts	no_GOF_muts	Copy_number	CNVGain	CNVLoss
sim37	346673	0	0	0	0	0	9	0	0
sim37	347475	0	0	0	0	0	11	1	0
sim37	347516	0	0	0	0	0	11	1	0
sim37	353141	0	0	0	0	0	9	0	0
sim37	353145	0	0	0	0	0	11	1	0
sim37	359787	0	0	0	0	0	6	0	0
sim37	360030	0	0	0	0	0	13	1	0
sim37	375033	0	0	0	0	0	4	0	0
sim37	388507	0	0	0	0	0	19	1	0
sim37	388564	0	0	0	0	0	10	1	0
sim37	388697	0	0	0	0	0	10	1	0
sim37	389151	0	0	0	0	0	10	1	0
sim37	390265	1	1	1	1	0	2	0	0
sim37	391192	0	0	0	0	0	12	1	0
sim37	391195	0	0	0	0	0	10	1	0
sim37	391196	0	0	0	0	0	10	1	0
sim37	392399	0	0	0	0	0	10	1	0
sim37	392843	0	0	0	0	0	10	1	0
sim37	399473	0	0	0	0	0	27	1	0
sim37	400797	0	0	0	0	0	10	1	0
sim37	403278	0	0	0	0	0	10	1	0
sim37	414301	0	0	0	0	0	3	0	0
sim37	441161	0	0	0	0	0	18	1	0
sim37	441376	0	0	0	0	0	16	1	0
sim37	441864	0	0	0	0	0	10	1	0
sim37	442361	0	0	0	0	0	10	1	0
sim37	645922	0	0	0	0	0	10	1	0
sim37	653240	0	0	0	0	0	23	1	0
sim37	653404	0	0	0	0	0	11	1	0
sim37	728229	0	0	0	0	0	11	1	0
sim37	730291	0	0	0	0	0	11	1	0
sim37	100130361	0	0	0	0	0	11	1	0
sim37	100130705	0	0	0	0	0	10	1	0
sim37	100191040	0	0	0	0	0	10	1	0
sim37	100287482	0	0	0	0	0	12	1	0
sim37	100381270	0	0	0	0	0	10	1	0
sim37	100507290	0	0	0	0	0	10	1	0
sim37	100526794	0	0	0	0	0	5	0	0
sim37	102723737	0	0	0	0	0	11	1	0
sim37	105373377	0	0	0	0	0	11	1	0
sim38	91	1	1	1	0	0	2	0	0
sim38	131	0	0	0	0	0	8	1	0
sim38	1052	0	0	0	0	0	6	1	0
sim38	1378	0	0	0	0	0	4	0	0
sim38	1581	0	0	0	0	0	4	0	0
sim38	1654	1	1	1	1	0	2	0	0
sim38	1729	1	1	1	0	0	2	0	0
sim38	1810	0	0	0	0	0	5	1	0
sim38	1811	0	0	0	0	0	3	0	0
sim38	1823	0	0	0	0	0	5	1	0
sim38	1880	0	0	0	0	0	5	1	0
sim38	2212	0	0	0	0	0	7	1	0
sim38	2261	1	1	1	0	1	2	0	0
sim38	2690	0	0	0	0	0	5	1	0
sim38	2703	0	0	0	0	0	5	1	0
sim38	2710	0	0	0	0	0	6	1	0
sim38	2765	0	0	0	0	0	7	1	0
sim38	3054	0	0	0	0	0	5	1	0
sim38	3612	0	0	0	0	0	5	1	0
sim38	3920	0	0	0	0	0	4	0	0
sim38	4014	0	0	0	0	0	5	1	0
sim38	4035	0	0	0	0	0	3	0	0
sim38	4241	0	0	0	0	0	6	1	0
sim38	4643	1	1	1	0	0	2	0	0
sim38	4951	0	0	0	0	0	7	1	0
sim38	5150	0	0	0	0	0	4	0	0
sim38	5160	1	1	1	0	0	2	0	0
sim38	5179	0	0	0	0	0	4	0	0
sim38	5256	0	0	0	0	0	5	1	0
sim38	5272	0	0	0	0	0	4	0	0
sim38	5375	0	0	0	0	0	6	1	0
sim38	5425	1	1	1	0	0	2	0	0
sim38	5625	0	0	0	0	0	5	1	0
sim38	5862	0	0	0	0	0	4	0	0
sim38	5933	0	0	0	0	0	5	1	0
sim38	6170	0	0	0	0	0	5	1	0
sim38	6397	0	0	0	0	0	10	1	0
sim38	6646	0	0	0	0	0	5	1	0
sim38	6693	0	0	0	0	0	5	1	0
sim38	6748	0	0	0	0	0	5	1	0
sim38	6810	0	0	0	0	0	4	0	0
sim38	7157	1	1	1	0	1	2	0	0
sim38	7405	0	0	0	0	0	5	1	0
sim38	7466	0	0	0	0	0	5	1	0
sim38	7750	0	0	0	0	0	6	1	0
sim38	7757	1	1	0	1	0	2	0	0
sim38	7832	0	0	0	0	0	5	1	0
sim38	8342	1	1	1	1	0	2	0	0
sim38	8669	1	1	1	0	0	2	0	0
sim38	8799	0	0	0	0	0	5	1	0
sim38	8852	0	0	0	0	0	4	0	0
sim38	8893	0	0	0	0	0	4	0	0
sim38	8972	1	1	1	1	0	2	0	0
sim38	8985	0	0	0	0	0	6	1	0
sim38	9235	0	0	0	0	0	4	0	0
sim38	9367	0	0	0	0	0	5	1	0
sim38	9686	1	1	1	0	0	2	0	0
sim38	9699	0	0	0	0	0	3	0	0
sim38	9832	1	1	1	0	0	2	0	0
sim38	9965	0	0	0	0	0	4	0	0
sim38	10075	1	1	1	0	0	2	0	0
sim38	10084	0	0	0	0	0	5	1	0
sim38	10086	0	0	0	0	0	6	1	0
sim38	10216	0	0	0	0	0	5	1	0
sim38	10247	0	0	0	0	0	6	1	0
sim38	10404	0	0	0	0	0	5	1	0
sim38	10462	0	0	0	0	0	1	0	1
sim38	10735	0	0	0	0	0	5	1	0
sim38	10818	0	0	0	0	0	18	1	0
sim38	10948	0	0	0	0	0	19	1	0
sim38	10950	0	0	0	0	0	6	1	0
sim38	11014	1	1	0	0	0	2	0	0
sim38	11319	0	0	0	0	0	1	0	1
sim38	23049	1	1	1	0	0	5	1	0
sim38	23200	0	0	0	0	0	5	1	0
sim38	23215	1	1	1	0	0	2	0	0
sim38	23387	1	1	1	1	0	2	0	0
sim38	23554	0	0	0	0	0	8	1	0
sim38	24140	0	0	0	0	0	5	1	0
sim38	26231	0	0	0	0	0	0	0	1
sim38	27042	0	0	0	0	0	4	0	0
sim38	27044	0	0	0	0	0	4	0	0
sim38	27319	0	0	0	0	0	6	1	0
sim38	29090	0	0	0	0	0	4	0	0
sim38	29960	0	0	0	0	0	4	0	0
sim38	29992	0	0	0	0	0	7	1	0
sim38	50626	0	0	0	0	0	5	1	0
sim38	51506	0	0	0	0	0	4	0	0
sim38	51513	0	0	0	0	0	4	0	0
sim38	51566	0	0	0	0	0	4	0	0
sim38	51604	0	0	0	0	0	5	1	0
sim38	51704	0	0	0	0	0	5	1	0
sim38	54464	1	1	1	0	0	2	0	0
sim38	54491	0	0	0	0	0	4	0	0
sim38	55217	0	0	0	0	0	8	1	0
sim38	55785	0	0	0	0	0	4	0	0
sim38	55796	0	0	0	0	0	5	1	0
sim38	55848	0	0	0	0	0	8	1	0
sim38	55974	0	0	0	0	0	4	0	0
sim38	56833	0	0	0	0	0	4	0	0
sim38	57526	0	0	0	0	0	4	0	0
sim38	57578	1	1	1	0	0	2	0	0
sim38	57804	0	0	0	0	0	6	1	0
sim38	58500	0	0	0	0	0	6	1	0
sim38	64225	0	0	0	0	0	4	0	0
sim38	64581	0	0	0	0	0	4	0	0
sim38	64881	1	1	1	0	0	2	0	0
sim38	79576	0	0	0	0	0	5	1	0
sim38	79797	1	1	1	0	0	2	0	0
sim38	83550	0	0	0	0	0	4	0	0
sim38	84548	0	0	0	0	0	4	0	0
sim38	84614	0	0	0	0	0	4	0	0
sim38	89780	0	0	0	0	0	4	0	0
sim38	89801	0	0	0	0	0	7	1	0
sim38	91147	0	0	0	0	0	5	1	0
sim38	94032	0	0	0	0	0	15	1	0
sim38	114026	0	0	0	0	0	4	0	0
sim38	114823	0	0	0	0	0	6	1	0
sim38	114836	0	0	0	0	0	5	1	0
sim38	124512	0	0	0	0	0	4	0	0
sim38	128312	0	0	0	0	0	4	0	0
sim38	131920	0	0	0	0	0	7	1	0
sim38	135946	0	0	0	0	0	4	0	0
sim38	148022	0	0	0	0	0	1	0	1
sim38	157638	0	0	0	0	0	4	0	0
sim38	158506	0	0	0	0	0	4	0	0
sim38	161357	1	1	1	1	0	2	0	0
sim38	171484	0	0	0	0	0	4	0	0
sim38	198437	0	0	0	0	0	5	1	0
sim38	222183	0	0	0	0	0	4	0	0
sim38	254065	1	1	0	0	0	2	0	0
sim38	255349	0	0	0	0	0	4	0	0
sim38	256130	0	0	0	0	0	8	1	0
sim38	280658	0	0	0	0	0	5	1	0
sim38	283464	1	1	1	0	0	2	0	0
sim38	286053	0	0	0	0	0	7	1	0
sim38	286122	0	0	0	0	0	5	1	0
sim38	286148	0	0	0	0	0	6	1	0
sim38	338879	0	0	0	0	0	5	1	0
sim38	340602	1	1	0	0	1	2	0	0
sim38	342371	0	0	0	0	0	5	1	0
sim38	348013	1	1	1	0	0	2	0	0
sim38	353139	0	0	0	0	0	6	1	0
sim38	388722	0	0	0	0	0	4	0	0
sim38	389289	1	1	0	1	0	2	0	0
sim38	474382	0	0	0	0	0	6	1	0
sim38	643641	0	0	0	0	0	5	1	0
sim38	644943	0	0	0	0	0	0	0	1
sim38	651746	0	0	0	0	0	5	1	0
sim38	727866	0	0	0	0	0	5	1	0
sim38	100127983	0	0	0	0	0	4	0	0
sim38	100144748	0	0	0	0	0	0	0	1
sim38	102724473	0	0	0	0	0	5	1	0
sim39	81	0	0	0	0	0	12	1	0
sim39	114	0	0	0	0	0	8	0	0
sim39	215	0	0	0	0	0	11	0	0
sim39	401	0	0	0	0	0	15	1	0
sim39	416	0	0	0	0	0	13	1	0
sim39	460	0	0	0	0	0	4	0	0
sim39	640	0	0	0	0	0	22	1	0
sim39	644	0	0	0	0	0	12	1	0
sim39	649	0	0	0	0	0	3	0	0
sim39	677	0	0	0	0	0	6	0	0
sim39	680	0	0	0	0	0	13	1	0
sim39	729	0	0	0	0	0	16	1	0
sim39	744	0	0	0	0	0	7	0	0
sim39	777	0	0	0	0	0	7	0	0
sim39	810	0	0	0	0	0	14	1	0
sim39	827	0	0	0	0	0	9	0	0
sim39	898	0	0	0	0	0	12	1	0
sim39	1029	0	0	0	0	0	0	0	1
sim39	1108	0	0	0	0	0	15	1	0
sim39	1193	0	0	0	0	0	12	1	0
sim39	1271	0	0	0	0	0	4	0	0
sim39	1298	1	1	1	0	0	2	0	0
sim39	1326	0	0	0	0	0	14	1	0
sim39	1340	0	0	0	0	0	16	1	0
sim39	1349	0	0	0	0	0	11	0	0
sim39	1373	0	0	0	0	0	6	0	0
sim39	1463	0	0	0	0	0	6	0	0
sim39	1478	0	0	0	0	0	11	0	0
sim39	1522	0	0	0	0	0	11	0	0
sim39	1539	0	0	0	0	0	3	0	0
sim39	1601	0	0	0	0	0	16	1	0
sim39	1717	0	0	0	0	0	14	1	0
sim39	1756	0	0	0	0	0	9	0	0
sim39	1767	0	0	0	0	0	12	1	0
sim39	1786	0	0	0	0	0	6	0	0
sim39	1807	0	0	0	0	0	8	0	0
sim39	1847	0	0	0	0	0	4	0	0
sim39	1857	0	0	0	0	0	16	1	0
sim39	1893	0	0	0	0	0	13	1	0
sim39	1896	0	0	0	0	0	13	1	0
sim39	1910	0	0	0	0	0	4	0	0
sim39	1964	0	0	0	0	0	11	0	0
sim39	1978	0	0	0	0	0	13	1	0
sim39	1993	0	0	0	0	0	0	0	1
sim39	2045	0	0	0	0	0	6	0	0
sim39	2049	0	0	0	0	0	16	1	0
sim39	2072	0	0	0	0	0	5	0	0
sim39	2116	0	0	0	0	0	12	1	0
sim39	2120	0	0	0	0	0	21	1	0
sim39	2122	0	0	0	0	0	10	0	0
sim39	2138	0	0	0	0	0	14	1	0
sim39	2155	0	0	0	0	0	4	0	0
sim39	2195	0	0	0	0	0	3	0	0
sim39	2201	0	0	0	0	0	6	0	0
sim39	2312	0	0	0	0	0	13	1	0
sim39	2334	0	0	0	0	0	13	1	0
sim39	2538	0	0	0	0	0	6	0	0
sim39	2564	0	0	0	0	0	13	1	0
sim39	2717	0	0	0	0	0	6	0	0
sim39	2742	0	0	0	0	0	11	0	0
sim39	2747	0	0	0	0	0	22	1	0
sim39	2998	0	0	0	0	0	13	1	0
sim39	3183	1	1	1	0	0	2	0	0
sim39	3249	0	0	0	0	0	16	1	0
sim39	3448	0	0	0	0	0	0	0	1
sim39	3551	0	0	0	0	0	13	1	0
sim39	3592	0	0	0	0	0	14	1	0
sim39	3696	0	0	0	0	0	12	1	0
sim39	3710	0	0	0	0	0	6	0	0
sim39	3742	0	0	0	0	0	15	1	0
sim39	3766	0	0	0	0	0	13	1	0
sim39	3783	0	0	0	0	0	4	0	0
sim39	3820	0	0	0	0	0	15	1	0
sim39	3839	0	0	0	0	0	38	1	0
sim39	3954	0	0	0	0	0	13	1	0
sim39	3963	0	0	0	0	0	12	1	0
sim39	4037	0	0	0	0	0	3	0	0
sim39	4103	0	0	0	0	0	13	1	0
sim39	4109	0	0	0	0	0	13	1	0
sim39	4153	0	0	0	0	0	4	0	0
sim39	4224	0	0	0	0	0	23	1	0
sim39	4256	0	0	0	0	0	15	1	0
sim39	4430	0	0	0	0	0	6	0	0
sim39	4499	0	0	0	0	0	3	0	0
sim39	4673	0	0	0	0	0	4	0	0
sim39	4688	0	0	0	0	0	13	1	0
sim39	4694	0	0	0	0	0	32	1	0
sim39	4793	0	0	0	0	0	12	1	0
sim39	4815	0	0	0	0	0	21	1	0
sim39	4817	0	0	0	0	0	13	1	0
sim39	4983	0	0	0	0	0	11	0	0
sim39	5260	0	0	0	0	0	12	1	0
sim39	5287	0	0	0	0	0	13	1	0
sim39	5335	1	1	0	0	0	2	0	0
sim39	5365	0	0	0	0	0	13	1	0
sim39	5422	0	0	0	0	0	15	1	0
sim39	5544	0	0	0	0	0	21	1	0
sim39	5562	0	0	0	0	0	16	1	0
sim39	5612	0	0	0	0	0	6	0	0
sim39	5685	0	0	0	0	0	5	0	0
sim39	5692	0	0	0	0	0	13	1	0
sim39	5716	0	0	0	0	0	64	1	0
sim39	5768	0	0	0	0	0	13	1	0
sim39	5806	0	0	0	0	0	16	1	0
sim39	5935	0	0	0	0	0	12	1	0
sim39	5954	0	0	0	0	0	13	1	0
sim39	6000	0	0	0	0	0	4	0	0
sim39	6004	0	0	0	0	0	13	1	0
sim39	6280	0	0	0	0	0	13	1	0
sim39	6335	0	0	0	0	0	5	0	0
sim39	6340	0	0	0	0	0	5	0	0
sim39	6389	0	0	0	0	0	12	1	0
sim39	6399	0	0	0	0	0	13	1	0
sim39	6443	0	0	0	0	0	14	1	0
sim39	6464	0	0	0	0	0	14	1	0
sim39	6478	0	0	0	0	0	16	1	0
sim39	6480	0	0	0	0	0	15	1	0
sim39	6492	0	0	0	0	0	6	0	0
sim39	6504	0	0	0	0	0	20	1	0
sim39	6507	0	0	0	0	0	15	1	0
sim39	6672	2	2	1	0	0	2	0	0
sim39	6699	0	0	0	0	0	13	1	0
sim39	6705	0	0	0	0	0	13	1	0
sim39	6708	1	1	1	0	0	2	0	0
sim39	6756	0	0	0	0	0	12	1	0
sim39	6757	0	0	0	0	0	11	0	0
sim39	6764	0	0	0	0	0	3	0	0
sim39	6829	0	0	0	0	0	12	1	0
sim39	6855	0	0	0	0	0	12	1	0
sim39	6905	0	0	0	0	0	7	0	0
sim39	6906	0	0	0	0	0	11	0	0
sim39	6907	0	0	0	0	0	13	1	0
sim39	6935	0	0	0	0	0	6	0	0
sim39	7007	1	1	1	0	0	2	0	0
sim39	7015	0	0	0	0	0	13	1	0
sim39	7036	0	0	0	0	0	15	1	0
sim39	7136	0	0	0	0	0	6	0	0
sim39	7140	0	0	0	0	0	4	0	0
sim39	7157	0	0	0	0	0	5	0	0
sim39	7216	0	0	0	0	0	13	1	0
sim39	7220	0	0	0	0	0	13	1	0
sim39	7247	0	0	0	0	0	20	1	0
sim39	7274	1	1	1	0	0	2	0	0
sim39	7291	1	1	0	1	0	2	0	0
sim39	7299	0	0	0	0	0	5	0	0
sim39	7371	0	0	0	0	0	13	1	0
sim39	7386	0	0	0	0	0	13	1	0
sim39	7545	0	0	0	0	0	13	1	0
sim39	7569	1	1	0	0	0	2	0	0
sim39	7589	0	0	0	0	0	15	1	0
sim39	7678	0	0	0	0	0	13	1	0
sim39	7840	0	0	0	0	0	17	1	0
sim39	7975	0	0	0	0	0	14	1	0
sim39	8270	0	0	0	0	0	11	0	0
sim39	8446	0	0	0	0	0	17	1	0
sim39	8496	1	1	0	0	0	2	0	0
sim39	8550	0	0	0	0	0	6	0	0
sim39	8701	0	0	0	0	0	9	0	0
sim39	8804	0	0	0	0	0	13	1	0
sim39	8973	0	0	0	0	0	14	1	0
sim39	9016	0	0	0	0	0	11	0	0
sim39	9210	0	0	0	0	0	11	0	0
sim39	9248	0	0	0	0	0	12	1	0
sim39	9338	0	0	0	0	0	32	1	0
sim39	9344	1	1	1	0	0	2	0	0
sim39	9367	0	0	0	0	0	11	0	0
sim39	9447	0	0	0	0	0	13	1	0
sim39	9468	0	0	0	0	0	13	1	0
sim39	9666	0	0	0	0	0	7	0	0
sim39	9678	0	0	0	0	0	14	1	0
sim39	9711	0	0	0	0	0	16	1	0
sim39	9722	0	0	0	0	0	13	1	0
sim39	9734	0	0	0	0	0	7	0	0
sim39	9757	0	0	0	0	0	15	1	0
sim39	9819	0	0	0	0	0	16	1	0
sim39	9859	0	0	0	0	0	13	1	0
sim39	9958	0	0	0	0	0	9	0	0
sim39	9976	0	0	0	0	0	15	1	0
sim39	10000	0	0	0	0	0	13	1	0
sim39	10009	0	0	0	0	0	12	1	0
sim39	10016	0	0	0	0	0	12	1	0
sim39	10060	0	0	0	0	0	6	0	0
sim39	10071	0	0	0	0	0	15	1	0
sim39	10134	0	0	0	0	0	13	1	0
sim39	10299	0	0	0	0	0	16	1	0
sim39	10342	0	0	0	0	0	6	0	0
sim39	10396	0	0	0	0	0	15	1	0
sim39	10446	1	1	1	0	0	2	0	0
sim39	10463	0	0	0	0	0	15	1	0
sim39	10495	0	0	0	0	0	11	0	0
sim39	10560	0	0	0	0	0	13	1	0
sim39	10610	0	0	0	0	0	7	0	0
sim39	10628	0	0	0	0	0	13	1	0
sim39	10723	0	0	0	0	0	15	1	0
sim39	10732	0	0	0	0	0	11	0	0
sim39	10761	0	0	0	0	0	11	0	0
sim39	10802	0	0	0	0	0	3	0	0
sim39	10840	1	1	0	0	0	2	0	0
sim39	10916	0	0	0	0	0	13	1	0
sim39	11043	0	0	0	0	0	11	0	0
sim39	11072	0	0	0	0	0	12	1	0
sim39	11122	0	0	0	0	0	8	0	0
sim39	11126	0	0	0	0	0	13	1	0
sim39	11212	0	0	0	0	0	13	1	0
sim39	11214	0	0	0	0	0	6	0	0
sim39	22796	0	0	0	0	0	13	1	0
sim39	22871	0	0	0	0	0	4	0	0
sim39	22944	0	0	0	0	0	14	1	0
sim39	23136	1	1	1	0	0	2	0	0
sim39	23152	0	0	0	0	0	4	0	0
sim39	23194	0	0	0	0	0	15	1	0
sim39	23212	0	0	0	0	0	16	1	0
sim39	23244	0	0	0	0	0	6	0	0
sim39	23259	0	0	0	0	0	13	1	0
sim39	23288	0	0	0	0	0	14	1	0
sim39	23347	0	0	0	0	0	7	0	0
sim39	23396	1	1	1	1	0	2	0	0
sim39	23511	0	0	0	0	0	7	0	0
sim39	23607	0	0	0	0	0	16	1	0
sim39	23646	0	0	0	0	0	12	1	0
sim39	25763	0	0	0	0	0	11	0	0
sim39	25836	0	0	0	0	0	16	1	0
sim39	25840	0	0	0	0	0	15	1	0
sim39	25900	0	0	0	0	0	21	1	0
sim39	25912	0	0	0	0	0	13	1	0
sim39	25976	0	0	0	0	0	16	1	0
sim39	26005	0	0	0	0	0	15	1	0
sim39	26015	1	1	1	0	0	2	0	0
sim39	26064	0	0	0	0	0	12	1	0
sim39	26267	0	0	0	0	0	12	1	0
sim39	26278	0	0	0	0	0	3	0	0
sim39	26529	0	0	0	0	0	14	1	0
sim39	27133	1	1	1	0	0	2	0	0
sim39	27173	0	0	0	0	0	15	1	0
sim39	27301	0	0	0	0	0	15	1	0
sim39	27333	0	0	0	0	0	14	1	0
sim39	28234	0	0	0	0	0	22	1	0
sim39	28985	0	0	0	0	0	22	1	0
sim39	29071	0	0	0	0	0	22	1	0
sim39	29927	1	1	1	0	0	2	0	0
sim39	29974	0	0	0	0	0	6	0	0
sim39	29978	0	0	0	0	0	12	1	0
sim39	30011	0	0	0	0	0	13	1	0
sim39	30848	0	0	0	0	0	11	0	0
sim39	50486	0	0	0	0	0	13	1	0
sim39	50839	0	0	0	0	0	15	1	0
sim39	51122	0	0	0	0	0	16	1	0
sim39	51194	1	1	1	0	0	2	0	0
sim39	51274	0	0	0	0	0	15	1	0
sim39	51309	0	0	0	0	0	11	0	0
sim39	51313	0	0	0	0	0	4	0	0
sim39	51366	0	0	0	0	0	8	0	0
sim39	51430	0	0	0	0	0	3	0	0
sim39	51533	0	0	0	0	0	13	1	0
sim39	51773	0	0	0	0	0	16	1	0
sim39	53336	0	0	0	0	0	25	1	0
sim39	53827	0	0	0	0	0	15	1	0
sim39	54436	1	1	1	0	0	2	0	0
sim39	54463	0	0	0	0	0	12	1	0
sim39	54518	0	0	0	0	0	14	1	0
sim39	54521	0	0	0	0	0	11	0	0
sim39	54544	0	0	0	0	0	13	1	0
sim39	54552	0	0	0	0	0	13	1	0
sim39	54677	1	1	1	0	0	2	0	0
sim39	54800	0	0	0	0	0	16	1	0
sim39	54858	0	0	0	0	0	20	1	0
sim39	54878	0	0	0	0	0	5	0	0
sim39	54880	0	0	0	0	0	12	1	0
sim39	54940	0	0	0	0	0	13	1	0
sim39	54960	0	0	0	0	0	12	1	0
sim39	55069	0	0	0	0	0	15	1	0
sim39	55094	0	0	0	0	0	16	1	0
sim39	55187	1	1	1	0	0	2	0	0
sim39	55191	0	0	0	0	0	20	1	0
sim39	55209	0	0	0	0	0	3	0	0
sim39	55250	0	0	0	0	0	14	1	0
sim39	55301	0	0	0	0	0	14	1	0
sim39	55432	0	0	0	0	0	13	1	0
sim39	55559	0	0	0	0	0	13	1	0
sim39	55588	0	0	0	0	0	27	1	0
sim39	55625	0	0	0	0	0	6	0	0
sim39	55638	1	1	0	0	0	2	0	0
sim39	55748	1	1	1	0	0	2	0	0
sim39	55787	0	0	0	0	0	12	1	0
sim39	55790	0	0	0	0	0	8	0	0
sim39	55796	0	0	0	0	0	11	0	0
sim39	56000	0	0	0	0	0	30	1	0
sim39	56001	0	0	0	0	0	16	1	0
sim39	56262	0	0	0	0	0	6	0	0
sim39	56271	0	0	0	0	0	12	1	0
sim39	56850	0	0	0	0	0	11	0	0
sim39	56922	0	0	0	0	0	20	1	0
sim39	57060	0	0	0	0	0	6	0	0
sim39	57332	0	0	0	0	0	5	0	0
sim39	57459	0	0	0	0	0	15	1	0
sim39	57478	1	1	1	0	0	2	0	0
sim39	57505	0	0	0	0	0	23	1	0
sim39	57549	0	0	0	0	0	20	1	0
sim39	57580	0	0	0	0	0	11	0	0
sim39	57595	0	0	0	0	0	11	0	0
sim39	57616	0	0	0	0	0	22	1	0
sim39	57628	0	0	0	0	0	6	0	0
sim39	57709	0	0	0	0	0	14	1	0
sim39	57710	0	0	0	0	0	13	1	0
sim39	57817	0	0	0	0	0	15	1	0
sim39	57830	0	0	0	0	0	14	1	0
sim39	58525	1	1	0	0	0	2	0	0
sim39	59343	0	0	0	0	0	20	1	0
sim39	60343	0	0	0	0	0	12	1	0
sim39	60482	0	0	0	0	0	23	1	0
sim39	60625	0	0	0	0	0	11	0	0
sim39	64101	0	0	0	0	0	8	0	0
sim39	64111	0	0	0	0	0	13	1	0
sim39	64218	0	0	0	0	0	15	1	0
sim39	64327	0	0	0	0	0	14	1	0
sim39	64427	0	0	0	0	0	14	1	0
sim39	64777	0	0	0	0	0	4	0	0
sim39	65082	1	1	1	0	0	2	0	0
sim39	65109	0	0	0	0	0	12	1	0
sim39	65991	0	0	0	0	0	11	0	0
sim39	79057	0	0	0	0	0	12	1	0
sim39	79192	0	0	0	0	0	17	1	0
sim39	79674	0	0	0	0	0	16	1	0
sim39	79741	0	0	0	0	0	14	1	0
sim39	79745	0	0	0	0	0	4	0	0
sim39	79817	0	0	0	0	0	0	0	1
sim39	79846	0	0	0	0	0	9	0	0
sim39	79937	0	0	0	0	0	8	0	0
sim39	79953	0	0	0	0	0	10	0	0
sim39	80167	0	0	0	0	0	4	0	0
sim39	80243	1	1	1	0	0	2	0	0
sim39	80714	0	0	0	0	0	20	1	0
sim39	81563	0	0	0	0	0	9	0	0
sim39	81626	0	0	0	0	0	8	0	0
sim39	81792	0	0	0	0	0	5	0	0
sim39	81793	0	0	0	0	0	15	1	0
sim39	83758	0	0	0	0	0	21	1	0
sim39	83850	0	0	0	0	0	9	0	0
sim39	83874	0	0	0	0	0	8	0	0
sim39	84162	0	0	0	0	0	3	0	0
sim39	84246	0	0	0	0	0	12	1	0
sim39	84248	0	0	0	0	0	14	1	0
sim39	84255	0	0	0	0	0	14	1	0
sim39	84464	1	1	1	0	0	2	0	0
sim39	84517	0	0	0	0	0	17	1	0
sim39	84614	0	0	0	0	0	13	1	0
sim39	84620	0	0	0	0	0	20	1	0
sim39	84692	0	0	0	0	0	13	1	0
sim39	84694	0	0	0	0	0	5	0	0
sim39	84766	0	0	0	0	0	15	1	0
sim39	84807	0	0	0	0	0	16	1	0
sim39	84859	0	0	0	0	0	16	1	0
sim39	84939	0	0	0	0	0	3	0	0
sim39	84969	0	0	0	0	0	11	0	0
sim39	85004	0	0	0	0	0	21	1	0
sim39	85417	0	0	0	0	0	11	0	0
sim39	85477	0	0	0	0	0	14	1	0
sim39	89849	0	0	0	0	0	15	1	0
sim39	89857	0	0	0	0	0	14	1	0
sim39	89874	0	0	0	0	0	22	1	0
sim39	90161	0	0	0	0	0	13	1	0
sim39	90407	0	0	0	0	0	14	1	0
sim39	91351	0	0	0	0	0	4	0	0
sim39	94239	0	0	0	0	0	12	1	0
sim39	114926	0	0	0	0	0	16	1	0
sim39	115019	0	0	0	0	0	13	1	0
sim39	116442	0	0	0	0	0	12	1	0
sim39	118491	0	0	0	0	0	5	0	0
sim39	121551	0	0	0	0	0	3	0	0
sim39	124274	0	0	0	0	0	4	0	0
sim39	126133	0	0	0	0	0	7	0	0
sim39	126433	0	0	0	0	0	12	1	0
sim39	126669	0	0	0	0	0	15	1	0
sim39	127833	0	0	0	0	0	13	1	0
sim39	127845	0	0	0	0	0	13	1	0
sim39	128239	1	1	1	0	0	2	0	0
sim39	131118	0	0	0	0	0	20	1	0
sim39	131149	0	0	0	0	0	14	1	0
sim39	131540	0	0	0	0	0	16	1	0
sim39	131578	0	0	0	0	0	14	1	0
sim39	132884	0	0	0	0	0	12	1	0
sim39	133558	0	0	0	0	0	19	1	0
sim39	133584	0	0	0	0	0	15	1	0
sim39	133688	0	0	0	0	0	15	1	0
sim39	133690	0	0	0	0	0	23	1	0
sim39	133957	0	0	0	0	0	12	1	0
sim39	137209	0	0	0	0	0	6	0	0
sim39	139212	0	0	0	0	0	11	0	0
sim39	139322	0	0	0	0	0	13	1	0
sim39	139728	0	0	0	0	0	13	1	0
sim39	140576	0	0	0	0	0	15	1	0
sim39	140597	0	0	0	0	0	11	0	0
sim39	140686	0	0	0	0	0	11	0	0
sim39	140690	0	0	0	0	0	11	0	0
sim39	142686	0	0	0	0	0	13	1	0
sim39	143425	0	0	0	0	0	6	0	0
sim39	146760	0	0	0	0	0	20	1	0
sim39	147872	0	0	0	0	0	4	0	0
sim39	148523	0	0	0	0	0	13	1	0
sim39	148823	0	0	0	0	0	13	1	0
sim39	149013	0	0	0	0	0	13	1	0
sim39	151613	0	0	0	0	0	9	0	0
sim39	153201	0	0	0	0	0	4	0	0
sim39	153571	0	0	0	0	0	17	1	0
sim39	154661	0	0	0	0	0	13	1	0
sim39	154807	0	0	0	0	0	15	1	0
sim39	154810	1	1	1	0	0	2	0	0
sim39	155435	0	0	0	0	0	14	1	0
sim39	158586	0	0	0	0	0	13	1	0
sim39	158880	0	0	0	0	0	12	1	0
sim39	158983	0	0	0	0	0	32	1	0
sim39	163087	0	0	0	0	0	13	1	0
